observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
118686,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140361,172,Individual identifier,41,id,,,1,raw_value,,,,,
118686,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140362,174,Year,61,year,,,1991,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140372,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.57,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140370,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.4,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140371,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.87,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140373,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140374,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140375,172,Individual identifier,41,id,,,1,raw_value,,,,,
118688,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140376,174,Year,61,year,,,1993,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140379,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.56,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140377,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),9.1,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140378,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.72,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140380,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140381,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140382,172,Individual identifier,41,id,,,1,raw_value,,,,,
118689,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140383,174,Year,61,year,,,1994,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140386,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.81,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140384,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),9,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140385,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),2.01,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140387,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140388,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140389,172,Individual identifier,41,id,,,2,raw_value,,,,,
118690,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140390,174,Year,61,year,,,1980,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140414,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.3,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140412,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.2,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140413,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.59,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140415,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140416,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140417,172,Individual identifier,41,id,,,2,raw_value,,,,,
118694,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140418,174,Year,61,year,,,1984,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140421,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.05,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140419,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),6.7,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140420,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.56,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140422,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140423,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140424,172,Individual identifier,41,id,,,2,raw_value,,,,,
118695,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140425,174,Year,61,year,,,1985,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140435,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.32,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140433,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.1,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140434,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.63,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140436,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140437,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140438,172,Individual identifier,41,id,,,2,raw_value,,,,,
118697,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140439,174,Year,61,year,,,1987,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140442,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.22,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140440,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),7.1,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140441,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.72,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140443,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140444,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140445,172,Individual identifier,41,id,,,2,raw_value,,,,,
118698,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140446,174,Year,61,year,,,1988,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140449,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.45,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140447,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.7,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140448,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.67,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140450,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140451,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140452,172,Individual identifier,41,id,,,2,raw_value,,,,,
118699,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140453,174,Year,61,year,,,1989,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140477,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.52,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140475,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.6,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140476,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.77,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140478,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140479,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140480,172,Individual identifier,41,id,,,2,raw_value,,,,,
118703,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140481,174,Year,61,year,,,1993,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140484,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.54,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140482,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),9.9,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140483,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.55,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140485,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140486,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140487,172,Individual identifier,41,id,,,2,raw_value,,,,,
118704,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140488,174,Year,61,year,,,1994,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140498,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.82,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140496,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.8,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140497,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),2.07,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140499,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140500,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140501,172,Individual identifier,41,id,,,3,raw_value,,,,,
118706,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140502,174,Year,61,year,,,1987,raw_value,,,,,
118709,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140519,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),0.95,raw_value,,,,,
118709,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140517,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),4.8,raw_value,,,,,
118709,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140518,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.99,raw_value,,,,,
118709,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140520,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118709,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140521,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118709,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140522,174,Year,61,year,,,1990,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140540,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.86,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140538,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),9.3,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140539,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),2,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140541,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140542,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140543,172,Individual identifier,41,id,,,3,raw_value,,,,,
118712,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140544,174,Year,61,year,,,1993,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140547,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.47,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140545,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140546,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.84,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140548,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140549,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140550,172,Individual identifier,41,id,,,3,raw_value,,,,,
118713,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140551,174,Year,61,year,,,1994,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140561,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.38,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140559,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),7.6,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140560,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.82,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140562,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140563,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140564,172,Individual identifier,41,id,,,4,raw_value,,,,,
118715,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140565,174,Year,61,year,,,1988,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140568,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.5,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140566,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),7.3,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140567,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),2.05,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140569,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140570,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140571,172,Individual identifier,41,id,,,4,raw_value,,,,,
118716,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140572,174,Year,61,year,,,1989,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140575,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.5,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140573,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),7.1,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140574,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),2,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140576,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140577,143,Water depth,9,m,6,Depth gauge,1.42,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140578,172,Individual identifier,41,id,,,4,raw_value,,,,,
118717,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140579,174,Year,61,year,,,1990,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140582,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.31,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140580,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8.2,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140581,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.59,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140583,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140584,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140585,172,Individual identifier,41,id,,,4,raw_value,,,,,
118718,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140586,174,Year,61,year,,,1991,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140631,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.72,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140629,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),10.1,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140630,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.7,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140632,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140633,143,Water depth,9,m,6,Depth gauge,1.5,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140634,172,Individual identifier,41,id,,,5,raw_value,,,,,
118725,1,8,973,Orbicella annularis,51,Puerto Morelos,20.87,-86.85,603,,140635,174,Year,61,year,,,1990,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140666,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.33,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140664,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),7.6,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140665,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.75,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140667,142,Habitat type,10,cat,,,fore,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140668,143,Water depth,9,m,6,Depth gauge,10,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140669,172,Individual identifier,41,id,,,4,raw_value,,,,,
118730,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140670,174,Year,61,year,,,1994,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140687,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.87,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140685,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),10,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140686,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.87,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140688,142,Habitat type,10,cat,,,fore,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140689,143,Water depth,9,m,6,Depth gauge,10,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140690,172,Individual identifier,41,id,,,5,raw_value,,,,,
118733,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140691,174,Year,61,year,,,1987,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140701,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.31,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140699,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),7.3,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140700,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.79,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140702,142,Habitat type,10,cat,,,fore,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140703,143,Water depth,9,m,6,Depth gauge,10,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140704,172,Individual identifier,41,id,,,5,raw_value,,,,,
118735,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140705,174,Year,61,year,,,1989,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140708,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.49,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140706,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),8,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140707,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.86,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140709,142,Habitat type,10,cat,,,fore,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140710,143,Water depth,9,m,6,Depth gauge,10,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140711,172,Individual identifier,41,id,,,5,raw_value,,,,,
118736,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140712,174,Year,61,year,,,1990,raw_value,,,,,
118737,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140715,127,Calcification rate,43,g cm ^-2 yr^-1,8,X-radiography (densitometer),1.51,raw_value,,,,,
118737,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140713,60,Growth rate,60,mm yr^-1,8,X-radiography (densitometer),9,raw_value,,,,,
118737,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140714,61,Skeletal density,34,g cm-3,8,X-radiography (densitometer),1.67,raw_value,,,,,
118737,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140716,142,Habitat type,10,cat,,,fore,raw_value,,,,,
118737,1,8,973,Orbicella annularis,393,"Xahuayxol, Gulf of Mexico",18.648251,-87.717677,603,,140717,143,Water depth,9,m,6,Depth gauge,10,raw_value,,,,,
