ReefID,ReefName,Longitude,Latitude,Year,AerialScore,DHWytd,Sector
16-073,Elford Reef,146.2485657,-16.9116478,2016,3,2.852669,Central
16-085,U/N Reef,145.4688721,-16.08757019,2016,1,2.937713,Central
17-001a,Sudbury Reef (No 1),146.2049408,-16.99837875,2016,2,2.665862,Central
17-004,Scott Reef,146.1849976,-17.07360649,2016,3,2.615567,Central
17-005,Stevens Reef,146.4105225,-17.09885216,2016,3,2.619022,Central
17-006,Maori Reef,146.3446655,-17.09428787,2016,3,2.297725,Central
17-008,Noggin Reef,146.4685822,-17.12631226,2016,3,2.840344,Central
17-010,Flora Reef,146.2908936,-17.1848011,2016,1,1.94565,Central
17-011,Coates Reef,146.3685761,-17.19708824,2016,3,2.154633,Central
17-014,Hedley Reef,146.4837341,-17.22857094,2016,4,1.650819,Central
17-016a,McCulloch Reef (No 1),146.4416962,-17.28788376,2016,3,1.475877,Central
17-017,Gibson Reef,146.3595581,-17.30199242,2016,2,1.5179,Central
17-018a,Howie Reef,146.3850861,-17.39389038,2016,2,1.522353,Central
17-023,Cayley Reef,146.4571686,-17.47678375,2016,3,1.899927,Central
17-024,Peart Reef,146.3911285,-17.48226547,2016,2,1.560406,Central
17-034,Feather Reef,146.3772278,-17.5328598,2016,3,1.719492,Central
17-035,Nathan Reef,146.517746,-17.52473259,2016,3,2.105718,Central
17-037,Hall-Thompson Reef,146.4572144,-17.60943413,2016,2,2.140369,Central
17-042,Adelaide Reef,146.4712982,-17.65380287,2016,2,1.997033,Central
17-044,Ellison Reef,146.3936005,-17.72225189,2016,2,1.874349,Central
17-047,Eddy Reef,146.4351044,-17.77425957,2016,3,1.827287,Central
17-051,Beaver Reef,146.4835968,-17.84960938,2016,3,1.901793,Central
17-057,Gilbey Reef,146.5782623,-17.58052826,2016,4,2.654086,Central
17-059a,Potter Reef (No 1),146.5444031,-17.69752693,2016,3,2.467538,Central
17-062,Noreaster Reef,146.6505585,-17.77948189,2016,3,3.573738,Central
17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2016,2,2.389178,Central
17-064,Taylor Reef,146.5495148,-17.83285522,2016,2,2.050974,Central
17-065,Bob Endean Reef,146.727066,-17.87638283,2016,4,4.022467,Central
17-066,Yamacutta Reef,146.5863495,-17.88853264,2016,3,2.063234,Central
17-067,U/N Reef,146.6003571,-17.96941948,2016,2,2.501401,Central
17-068,Moss Reef,146.7947235,-17.94563866,2016,3,4.079991,Central
17-069,U/N Reef,146.768631,-17.99490929,2016,3,3.681928,Central
18-017,Reg Ward Reef,146.7850647,-18.03201485,2016,3,3.176009,Central
18-018,Otter Reef,146.5588684,-18.05222702,2016,2,1.766267,Central
18-019,Barnett Patches,146.8530884,-18.06010437,2016,3,3.942008,Central
18-023,U/N Reef,146.9667358,-18.13350868,2016,4,5.988856,Central
18-024,Britomart Reef,146.726471,-18.22864151,2016,2,2.432135,Central
18-026,Walker Reef,146.7446442,-18.32501411,2016,1,2.434278,Central
18-027,Trunk Reef,146.8318176,-18.35411644,2016,3,2.585172,Central
18-028,U/N Reef,146.762619,-18.38663483,2016,2,2.565555,Central
18-030,Kelso Reef,146.9900665,-18.43645859,2016,1,3.26228,Central
18-031,Little Kelso Reef,146.9930573,-18.46914101,2016,1,2.715381,Central
18-032,Rib Reef,146.8711853,-18.48267555,2016,1,2.233344,Central
18-033,Pith Reef,147.0161133,-18.20892143,2016,4,5.913809,Central
18-034,Myrmidon Reef,147.3842468,-18.26569939,2016,3,7.697845,Central
18-035,Thread Shoal,147.1747284,-18.34340477,2016,3,6.342647,Central
18-037,Needle Reef,147.2053833,-18.36123848,2016,3,6.214492,Central
18-039,Dip Reef,147.4487305,-18.41375351,2016,3,5.88097,Central
18-042,Roxburgh Reef,147.0580902,-18.43182755,2016,3,4.179398,Central
18-043,Fore And Aft Reef,147.0376587,-18.50482941,2016,2,2.365285,Central
18-048,Pelorus (North Palm or Yanooa) Reef,146.4889069,-18.5564518,2016,2,2.2613,Central
18-049a,Orpheus (Goolboddi) Island Reef (No 1),146.4874573,-18.60209465,2016,2,2.273172,Central
18-049b,Orpheus (Goolboddi) Island Reef (No 2),146.4949341,-18.63393593,2016,2,2.273172,Central
18-049c,Orpheus (Goolboddi) Island Reef (No 3),146.489151,-18.65820313,2016,2,3.050066,Central
18-049d,Orpheus (Goolboddi) Island Reef (No 4),146.5060272,-18.63929176,2016,0,2.002498,Central
18-049e,Orpheus (Goolboddi) Island Reef (No 5),146.4983673,-18.59331703,2016,1,2.2613,Central
18-052a,Curacoa (Noogoo) Reef (No 1),146.5632172,-18.66501045,2016,3,2.06402,Central
18-053,Fantome (Eumilli) Island Reef,146.5115967,-18.67670441,2016,2,2.176338,Central
18-054a,Great Palm Island Reef (No 1),146.5761414,-18.71694756,2016,2,2.389533,Central
18-054b,Great Palm Island Reef (No 2),146.6103363,-18.76537895,2016,2,2.746616,Central
18-054d,Great Palm Island Reef (No 4),146.6920013,-18.75086212,2016,4,2.722823,Central
18-054e,Great Palm Island Reef (No 5),146.6447296,-18.74154854,2016,4,2.40538,Central
18-054f,Great Palm Island Reef (No 6),146.5986633,-18.69507027,2016,4,2.06402,Central
18-059,Esk (Soopun) Reef,146.5207367,-18.77420425,2016,1,3.115427,Central
18-065,Havannah Reef,146.5375671,-18.84302711,2016,2,3.806039,Central
18-069a,Backnumbers Reef,147.1483154,-18.50876045,2016,3,2.893285,Central
18-069b,Braggs Reef,147.1398468,-18.54733849,2016,2,2.893285,Central
18-070,Arc Reef,147.4454956,-18.49704361,2016,3,4.647586,Central
18-071,Glow Reef,147.4025574,-18.52807808,2016,2,4.466537,Central
18-075,John Brewer Reef,147.0529633,-18.63109779,2016,2,1.955364,Central
18-077,Grub Reef,147.4259644,-18.62554359,2016,3,2.982841,Central
18-078,Lodestone Reef,147.1030884,-18.69019508,2016,2,1.951337,Central
18-084a,Cup Reef (North),147.6332855,-18.6073761,2016,3,3.280501,Central
18-084b,Cup Reef (South),147.5979919,-18.64159966,2016,3,3.072378,Central
18-085a,Spoon Reef (North),147.5656738,-18.65759468,2016,3,2.599713,Central
18-086,Chicken Reef,147.7172394,-18.64651299,2016,2,4.493441,Central
18-091,Lynchs Reef,147.7083893,-18.7698307,2016,2,2.461414,Central
18-096,Davies Reef,147.6448364,-18.8224926,2016,2,1.838694,Central
18-099,Saville-Kent Reef,147.8833466,-18.85930061,2016,3,2.400459,South
18-100a,(Big) Broadhurst Reef (No 1),147.7422638,-18.90699196,2016,1,1.875335,Central
18-100b,(Big) Broadhurst Reef (No 2),147.6938324,-18.8633194,2016,1,1.782729,Central
18-101,Judith Wright Reef,147.9512634,-18.89966774,2016,2,3.253219,South
18-103,U/N Reef,147.8923035,-18.90571022,2016,3,2.183101,South
18-105a,Banfield Reef (North),147.8968658,-18.9248848,2016,3,2.183101,South
18-105b,Banfield Reef (South),147.9093018,-18.93882942,2016,3,2.371778,South
18-106,(Little) Broadhurst Reef,147.6944733,-18.95594597,2016,1,1.764653,Central
18-115,Jupiter Reef,148.253067,-18.92404175,2016,2,4.253125,South
18-118,Shrimp Reef,148.0530396,-18.96915054,2016,3,2.740377,South
18-119,Lion Reef,148.376648,-18.95051575,2016,4,3.651803,South
18-120,Jaguar Reef,148.4267731,-18.9756794,2016,3,3.81544,South
19-007,Bay Rock,146.753431,-19.118919,2016,3,7.725491,Central
19-009a,Cockle Bay Reef,146.8099976,-19.16818237,2016,2,8.385128,Central
19-009g,Magnetic Island Reef (No 6),146.8152008,-19.11626816,2016,2,6.444576,Central
19-009j,Magnetic Island Reef (No 8),146.7887116,-19.11935616,2016,3,7.725491,Central
19-010,U/N Reef,146.8347931,-19.18525124,2016,2,8.385128,Central
19-011,Middle Reef,146.8146515,-19.19767761,2016,4,8.385128,Central
19-019,Bowden Reef,147.9276733,-19.03274727,2016,2,2.026424,South
19-024,Prawn Reef,148.096695,-19.02057266,2016,3,2.06783,South
19-038a,Dingo Reef (No 1),148.298111,-19.19438744,2016,2,1.460048,South
19-038b,Dingo Reef (No 2),148.3894043,-19.16968155,2016,3,1.292321,South
19-038f,Dingo Reef (No 6),148.472229,-19.13640022,2016,3,1.652596,South
19-043,Darley Reef,148.1832733,-19.19681931,2016,3,1.615679,South
19-045,Stanley Reef,148.0796814,-19.29451752,2016,3,1.490366,South
19-048,Old Reef,148.0894318,-19.38344193,2016,2,1.982552,South
19-049,Lynx Reef,148.5639191,-19.03156471,2016,2,3.998281,South
19-050,Leopard Reef,148.6921082,-19.0863533,2016,3,3.984225,South
19-051,U/N Reef,148.6888275,-19.11245728,2016,3,2.917517,South
19-054,Tiger Reef,148.5487518,-19.20061874,2016,4,1.241892,South
19-059,U/N Reef,148.8801117,-19.18770027,2016,2,2.314592,South
19-061,Jacqueline Reef,148.9037628,-19.21391678,2016,2,2.035154,South
19-063a,Kangaroo Reef (East),148.617157,-19.26265907,2016,3,1.427283,South
19-065,U/N Reef,148.6320953,-19.31987572,2016,2,1.573223,South
19-066,U/N Reef,148.632431,-19.34154129,2016,2,1.573223,South
19-067,U/N Reef,148.634491,-19.3591938,2016,3,1.743357,South
19-071,Wallaby Reef,148.6594238,-19.42391014,2016,2,1.776345,South
19-072a,Gould Reef (No 1),148.7792053,-19.37535858,2016,1,1.309656,South
19-072b,Gould Reef (No 2),148.7217407,-19.4563446,2016,2,1.787204,South
19-072e,Gould Reef (No 5),148.7893219,-19.4530983,2016,2,1.745327,South
19-074b,Cobham Reef (South),148.8544312,-19.43570137,2016,2,1.267518,South
19-076,Showers Reef,148.8985901,-19.49141884,2016,2,1.263452,South
19-081,Ellen Reef,149.243515,-19.31081772,2016,3,2.362004,South
19-082,Elizabeth Reef,149.0430298,-19.32583809,2016,2,1.461242,South
19-091,Eulalie Reef,149.4161682,-19.34141922,2016,2,3.882707,South
19-096,Kennedy Reef,149.1563416,-19.45158958,2016,3,1.261352,South
19-097,Net Reef,149.053772,-19.49880409,2016,2,1.110813,South
19-098,Wansfell Reef,149.119339,-19.50007629,2016,2,1.25499,South
19-099,Joist Reef,149.6322632,-19.46017265,2016,1,2.995804,South
19-107,Seagull Reef,148.9789429,-19.5239315,2016,2,1.119341,South
19-109a,Fairey Reef (No 1),148.9433594,-19.53862,2016,2,1.135458,South
19-113,U/N Reef,149.002182,-19.52801323,2016,2,1.26297,South
19-114,U/N Reef,149.0437012,-19.53903961,2016,2,1.26297,South
19-116,Knuckle Reef,149.2728729,-19.53398705,2016,2,1.229432,South
19-122,U/N Reef,149.2478485,-19.57890129,2016,2,1.227488,South
19-123,U/N Reef,149.2371979,-19.58856964,2016,2,1.227488,South
19-127,Block Reef,149.3734436,-19.69941521,2016,2,0.949654,South
19-128,Line Reef,149.1835327,-19.68999863,2016,2,1.627524,South
19-129,U/N Reef,149.3027649,-19.75041771,2016,2,1.3528,South
19-134,Circular Quay Reef,149.4855042,-19.74379349,2016,2,0.962153,South
19-135,Hardy Reef,149.2333069,-19.76042366,2016,2,1.821407,South
19-136a,Hook Reef,149.1853943,-19.79242516,2016,2,2.009197,South
19-139,U/N Reef,149.5877838,-19.51589012,2016,3,1.583072,South
19-141,Stucco Reef,149.5975189,-19.55791283,2016,2,1.228875,South
19-146,Rafter Reef,149.6325531,-19.61058044,2016,2,1.191374,South
19-147,Plaster Reef,149.669754,-19.62962532,2016,1,1.782657,South
19-151,Tile Reef,149.8499908,-19.61589622,2016,1,2.647763,South
19-152,Reimer Reef,149.8791351,-19.63298798,2016,1,2.647763,South
19-153,U/N Reef,149.7592621,-19.6398983,2016,2,2.508669,South
19-155,U/N Reef,149.7195892,-19.65496635,2016,1,1.631592,South
19-157,Little Reef,149.5791016,-19.66706085,2016,2,0.601521,South
19-159,Slate Reef,149.9264984,-19.66704559,2016,1,2.557395,South
19-167,Thatch Reef,149.9779816,-19.69270134,2016,0,2.591187,South
19-168,U/N Reef,149.610733,-19.71202278,2016,3,0.729955,South
19-169,U/N Reef,149.6127625,-19.72046471,2016,2,0.729955,South
19-187,Hewitt Reef,149.6237946,-19.78406334,2016,2,0.73692,South
19-197,Ross Reef,149.5813294,-19.87267685,2016,1,1.248641,South
19-204,Round Reef,149.6238556,-19.96522522,2016,2,1.143064,South
19-206,U/N Reef,150.0066986,-19.70957565,2016,0,2.057796,South
19-207,Hyde Reef,150.0855103,-19.75622559,2016,2,1.716917,South
19-208,U/N Reef,150.1234436,-19.78590012,2016,1,2.048609,South
19-209,Rebe Reef,150.1528931,-19.79887581,2016,1,2.414564,South
19-212,Oom Reef,150.1833496,-19.82825089,2016,2,1.439821,South
19-214,Wyatt Earp Reef,150.2198944,-19.86567879,2016,1,1.417972,South
19-216,U/N Reef,150.2485352,-19.88918304,2016,1,1.417972,South
19-220,White Tip Reef,150.2710724,-19.91143227,2016,0,1.408754,South
19-221,Bond Reef,150.313797,-19.92573357,2016,1,1.579754,South
19-222,Abott Reef,150.3311157,-19.93745041,2016,2,1.579754,South
19-224,U/N Reef,150.3347778,-19.94491577,2016,2,1.579754,South
19-225,U/N Reef,150.3492127,-19.95414543,2016,1,1.249515,South
19-227,U/N Reef,150.3448334,-19.9741745,2016,1,1.249515,South
19-246,U/N Reef,149.667984,-19.81144524,2016,2,0.745038,South
20-014,Hayman Island Reef,148.8908234,-20.06110573,2016,1,2.891737,South
20-017,Black Island Reef,148.8926849,-20.08108711,2016,2,2.891737,South
20-019,Langford-Bird Reef,148.877594,-20.0883007,2016,1,2.891737,South
20-028h,Hook Island Reef (No 9),148.9582672,-20.06318474,2016,3,3.171298,South
20-067a,Border Island Reef (No 1),149.0289612,-20.16838264,2016,0,3.103979,South
20-078a,Haslewood Island Reef (No 1),149.0930786,-20.26375389,2016,2,2.448145,South
20-104,U/N Reef,149.6880493,-20.03160477,2016,1,1.014606,South
20-105,Square Reef,149.8119659,-20.06409836,2016,0,0.64856,South
20-112,Edgell Reefs (No 5),149.9369049,-20.13447762,2016,2,0.625029,South
20-115,Little Bugatti (Wheatley) Reef,150.2430267,-20.02637672,2016,1,0.877964,South
20-119,U/N Reef,150.4166412,-20.08670807,2016,1,1.09798,South
20-121,U/N Reef,150.3946228,-20.08385849,2016,1,1.213137,South
20-125,U/N Reef,150.427002,-20.12101555,2016,1,0.934601,South
20-126,U/N Reef,150.3855896,-20.15007591,2016,0,0.899803,South
20-127,Bugatti Reef,150.3165131,-20.10089111,2016,1,1.02214,South
20-128,Edgell Reefs (No 4),150.0096741,-20.12045288,2016,1,0.764751,South
20-129,Henderson Reefs,150.0722961,-20.18974113,2016,1,0.640681,South
20-131,U/N Reef,150.4460144,-20.14126396,2016,1,0.934601,South
20-132,U/N Reef,150.4720001,-20.19290543,2016,1,1.254332,South
20-134,Hunt Reef,150.1032715,-20.29578018,2016,0,0.669088,South
20-135,Robertson Reefs (No 1),150.1325531,-20.3427887,2016,0,0.685987,South
20-137,Robertson Reefs (No 3),150.0960693,-20.34886932,2016,0,0.698335,South
20-138,Bax Reef,150.1979523,-20.34207344,2016,0,0.679898,South
20-146,Boulton Reef,150.2905426,-20.46800613,2016,0,1.08077,South
20-167,U/N Reef,150.5127258,-20.2592411,2016,1,1.2769,South
20-172,U/N Reef,150.5596314,-20.28167725,2016,0,1.459853,South
20-179,U/N Reef,150.6079102,-20.30254555,2016,0,1.634531,South
20-182,U/N Reef,150.5782929,-20.33308029,2016,1,1.440071,South
20-185a,U/N Reef,150.5844269,-20.35409737,2016,1,1.276056,South
20-185c,U/N Reef,150.6564636,-20.3503933,2016,0,1.662755,South
20-186,U/N Reef,150.7129059,-20.35417557,2016,1,1.682475,South
20-187,Muirhead Reef,150.7524109,-20.37828827,2016,1,1.701766,South
20-194a,U/N Reef,150.6852722,-20.41614914,2016,1,1.624882,South
20-194b,U/N Reef,150.722229,-20.40675163,2016,1,1.641844,South
20-197,U/N Reef,150.7261963,-20.44673729,2016,0,1.641844,South
20-262a,Wigton Island Reef (No 1),149.4698181,-20.74207306,2016,0,2.385406,South
20-269,Cockermouth Reef,149.3975372,-20.77874756,2016,2,2.318271,South
20-291,Three Rocks Reef,149.7386322,-20.95089912,2016,2,2.029596,South
20-292,Derwent Reef,149.782135,-20.98659897,2016,2,2.011673,South
20-295,(Big) Stevens Reef,150.1259766,-20.57020569,2016,0,1.957329,South
20-296,Liff Reef,150.2419128,-20.51556396,2016,1,1.270871,South
20-298,Warland Reef,150.3817291,-20.60163498,2016,0,0.762323,South
20-299a,U/N Reef,150.4344025,-20.60325623,2016,0,0.627715,South
20-299c,Southampton Reef,150.4501801,-20.64879608,2016,1,0.781078,South
20-301a,Cole Reefs (No2),150.2307282,-20.6812706,2016,0,1.544394,South
20-301b,Cole Reefs (No3),150.2871399,-20.65514565,2016,0,1.074468,South
20-302,Cole Reefs (No1),150.1860962,-20.70088959,2016,0,1.485049,South
20-304,McIntyre Reef,150.4682312,-20.71710205,2016,0,1.076867,South
20-305,Goble Reefs (East),150.4846344,-20.78170204,2016,1,1.103544,South
20-306,Goble Reefs (West),150.4537659,-20.80457306,2016,0,1.126237,South
20-307,Chauvel Reefs (North),150.3760834,-20.81850624,2016,1,0.973821,South
20-308,Chauvel Reefs (South),150.37883,-20.85866737,2016,1,1.153177,South
20-310,Bushy-Redbill Reef,150.0803223,-20.96219444,2016,1,2.11412,South
20-317,U/N Reef,150.7232361,-20.56340408,2016,1,1.281344,South
20-322,U/N Reef,150.7458649,-20.57420349,2016,1,1.281344,South
20-324,U/N Reef,150.7667542,-20.59622574,2016,0,1.172801,South
20-326,Molar Reef,150.8036041,-20.62533188,2016,1,1.200288,South
20-335,U/N Reef,150.873764,-20.67168617,2016,1,1.086852,South
20-339a,U/N Reef,150.8839722,-20.7258606,2016,1,1.05521,South
20-339b,U/N Reef,150.9378357,-20.70666695,2016,1,1.104781,South
20-348,U/N Reef,150.9531708,-20.88706779,2016,0,0.999147,South
20-353,U/N Reef,150.9179535,-20.96454239,2016,0,0.608746,South
20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,2016,0,1.935343,South
20-370a,Rip Reef,151.0679627,-20.80563736,2016,1,1.437855,South
20-370b,U/N Reef,151.0578156,-20.88191795,2016,1,1.366725,South
20-377,Olympic Reef,151.2294159,-20.84253693,2016,1,1.82274,South
20-380,U/N Reef,151.0428162,-20.91514969,2016,0,0.986213,South
20-382,U/N Reef,151.3048554,-20.88574791,2016,0,1.65404,South
20-383,U/N Reef,151.210846,-20.93144608,2016,0,1.388347,South
20-385,U/N Reef,151.326294,-20.94240761,2016,0,1.578136,South
20-386,U/N Reef,151.1835175,-20.96024895,2016,1,1.290884,South
20-388a,U/N Reef,151.3562012,-20.95941734,2016,0,1.522574,South
20-389,U/N Reef,151.4033661,-20.96608734,2016,1,1.54647,South
20-391,U/N Reef,151.4776917,-20.99131012,2016,1,1.849689,South
20-469,U/N Reef,150.6504059,-20.49994469,2016,1,1.577624,South
20-470,U/N Reef,150.6771393,-20.47095871,2016,1,1.577624,South
20-474,U/N Reef,150.693161,-20.46883392,2016,1,1.577624,South
20-568,U/N Reef,151.3710175,-20.95566177,2016,0,1.522574,South
20-598,U/N Reef,150.4033051,-20.10764122,2016,1,0.934601,South
21-025,Penrith Reef,149.8979645,-21.01667213,2016,1,1.842687,South
21-034,Double Island Reef,149.8296204,-21.37520409,2016,1,2.305312,South
21-050,Noel Reef,149.8934937,-21.49390602,2016,2,2.223622,South
21-054,Prince Reef,150.2562256,-21.06552696,2016,2,2.139494,South
21-056b,U/N Reef,150.4547272,-21.07901001,2016,2,1.409204,South
21-057,U/N Reef,150.4814606,-21.12298584,2016,2,1.399115,South
21-061,U/N Reef,150.692337,-21.05476952,2016,0,1.071496,South
21-062,U/N Reef,150.8651123,-21.03121948,2016,0,0.45645,South
21-064,U/N Reef,150.7779846,-21.05713272,2016,1,0.764834,South
21-065,U/N Reef,150.8303223,-21.07218361,2016,0,0.606495,South
21-068,U/N Reef,150.830658,-21.1288929,2016,0,0.895903,South
21-070,U/N Reef,150.789566,-21.13311958,2016,1,0.913881,South
21-071,U/N Reef,150.7631226,-21.13590622,2016,0,0.913881,South
21-072,U/N Reef,150.6603546,-21.16360283,2016,1,1.084151,South
21-073,U/N Reef,150.8556213,-21.13931656,2016,1,0.467994,South
21-076,U/N Reef,150.8732758,-21.18617821,2016,1,0.761541,South
21-081,U/N Reef,150.8828583,-21.22441864,2016,1,0.773744,South
21-082,U/N Reef,150.8965912,-21.24571228,2016,1,0.773744,South
21-086,Paul Reef,150.7849884,-21.33171272,2016,1,0.931264,South
21-087,U/N Reef,150.9747925,-21.38442421,2016,1,0.638832,South
21-091,U/N Reef,151.5545044,-21.04234505,2016,1,1.796365,South
21-092,U/N Reef,151.1628876,-21.01262283,2016,0,0.95276,South
21-093,U/N Reef,151.1032105,-21.02966309,2016,1,1.08636,South
21-094,U/N Reef,151.151535,-21.03481483,2016,1,0.95276,South
21-100,U/N Reef,151.0711212,-21.07071495,2016,1,0.918577,South
21-101,U/N Reef,151.5283661,-21.01545143,2016,1,1.499954,South
21-109,U/N Reef,151.0734558,-21.12340164,2016,1,1.062662,South
21-115,U/N Reef,151.0368042,-21.17749405,2016,1,1.065502,South
21-116,U/N Reef,151.0127716,-21.21458054,2016,1,1.074757,South
21-128,Storm Reef,151.1672363,-21.32230186,2016,2,0.935441,South
21-129,U/N Reef,151.0965118,-21.35380936,2016,1,0.641872,South
21-131,Nancy Foster Reef,151.3673401,-21.36973381,2016,1,0.602101,South
21-132,U/N Reef,151.3279877,-21.39435387,2016,1,0.910099,South
21-133,U/N Reef,151.2503357,-21.37825012,2016,2,0.928234,South
21-134,U/N Reef,151.2745972,-21.38881302,2016,1,0.928234,South
21-135,U/N Reef,151.4798584,-21.36478806,2016,1,0.143737,South
21-136,U/N Reef,151.4208984,-21.38519478,2016,1,0.437582,South
21-139,U/N Reef,151.4691467,-21.47309494,2016,1,0.142184,South
21-143,U/N Reef,151.5632935,-21.04230118,2016,1,1.796365,South
21-144,U/N Reef,151.5725403,-21.05036545,2016,0,1.292294,South
21-145a,U/N Reef,151.6099701,-21.06549835,2016,1,1.300755,South
21-146,U/N Reef,151.6415863,-21.07686806,2016,0,1.300755,South
21-147,U/N Reef,151.6636353,-21.06974411,2016,0,1.598086,South
21-148,Patricia Mather Reef,151.6878967,-21.08218956,2016,0,1.598086,South
21-149,U/N Reef,151.7160797,-21.09569168,2016,0,1.89668,South
21-150,U/N Reef,151.7348785,-21.10695457,2016,0,1.086777,South
21-151,U/N Reef,151.7534485,-21.1144619,2016,0,1.102282,South
21-157,U/N Reef,151.7565918,-21.14909172,2016,0,1.102282,South
21-158,U/N Reef,151.7765808,-21.15070915,2016,0,0.471082,South
21-159,U/N Reef,151.7991638,-21.16200638,2016,1,0.471082,South
21-161,U/N Reef,151.8226929,-21.18107986,2016,0,0.48341,South
21-165,U/N Reef,151.8231506,-21.19952965,2016,0,0.48341,South
21-172,Riptide Reef,151.8458252,-21.24135208,2016,1,0.309625,South
21-180,U/N Reef,151.8265381,-21.34622002,2016,0,0,South
21-181,U/N Reef,151.8578949,-21.37122536,2016,0,0,South
21-185,U/N Reef,151.9017639,-21.3990097,2016,0,0,South
21-236,U/N Reef,152.3966675,-21.21899033,2016,1,0.161895,South
21-237,U/N Reef,152.4723358,-21.2400341,2016,1,0,South
21-238,U/N Reef,152.5121002,-21.23604202,2016,1,0,South
21-241,Centenery Reef,152.3307037,-21.28257179,2016,0,0.145804,South
21-242a,U/N Reef,152.2311554,-21.30331612,2016,1,0,South
21-247,U/N Reef,152.1629944,-21.33177567,2016,0,0,South
21-258,Mystery Reef,152.0170898,-21.37743568,2016,1,0,South
21-263,U/N Reef,152.4906158,-21.41230583,2016,1,0,South
21-289a,U/N Reef,152.5951233,-21.18595886,2016,2,0.294886,South
21-290,U/N Reef,152.5225525,-21.20072746,2016,1,0,South
21-294,U/N Reef,152.6052551,-21.28995514,2016,1,0,South
21-295,U/N Reef,152.5805969,-21.31895638,2016,1,0,South
21-296,U/N Reef,152.55336,-21.33865738,2016,2,0,South
21-299,U/N Reef,152.5291443,-21.37872505,2016,1,0,South
21-300a,U/N Reef,152.5075226,-21.39318848,2016,1,0,South
21-303,U/N Reef,152.5197449,-21.46067429,2016,1,0,South
21-304,U/N Reef,152.5101166,-21.47377586,2016,1,0,South
21-306,U/N Reef,152.509491,-21.4948616,2016,1,0,South
21-334,Curlew Reef,149.7831421,-21.60557938,2016,3,1.447635,South
21-386,Pine Peak Reef,150.2584534,-21.51895905,2016,2,1.902949,South
21-394,North East Reef,150.3301086,-21.66446686,2016,2,1.33791,South
21-403b,South Island Reef (No 2),150.3443604,-21.73621368,2016,2,1.302561,South
21-433,U/N Reef/ Heart Reef,151.4775543,-21.55069733,2016,2,0.146434,South
21-449,U/N Reef,151.5774689,-21.62550163,2016,1,0.147082,South
21-450,U/N Reef,151.6245422,-21.62705231,2016,1,0.145135,South
21-453,U/N Reef,151.6924133,-21.65459442,2016,2,0.148609,South
21-460,U/N Reef,151.7421722,-21.71146393,2016,1,0.146169,South
21-464,U/N Reef,151.7736816,-21.75589371,2016,1,0.148631,South
21-466,U/N Reef,151.9869385,-21.83785439,2016,1,0.471079,South
21-467,U/N Reef,151.9263001,-21.8867054,2016,1,0.644983,South
21-470,U/N Reef,152.4947968,-21.51159668,2016,1,0,South
21-474,U/N Reef,152.4745789,-21.53461266,2016,1,0,South
21-479,U/N Reef,152.4567413,-21.56138802,2016,0,0,South
21-491,U/N Reef,152.4735718,-21.61081314,2016,0,0,South
21-496,U/N Reef,152.475769,-21.64585686,2016,1,0,South
21-526,U/N Reef,152.3121948,-21.83160782,2016,1,0.458244,South
21-529,U/N Reef,152.1729584,-21.8669281,2016,1,0.620759,South
21-530,U/N Reef,152.4398346,-21.85553551,2016,1,0.63103,South
21-531,U/N Reef,152.4085846,-21.862854,2016,1,0.63103,South
21-532,U/N Reef,152.3540955,-21.8627739,2016,2,0.627231,South
21-538,Emperor Reef,152.4438171,-21.8837204,2016,1,0.63103,South
21-540,U/N Reef,152.4777222,-21.9057827,2016,1,0.630585,South
21-544,U/N Reef,152.1087341,-21.92170143,2016,1,0.635238,South
21-546,U/N Reef,152.4926148,-21.93086052,2016,1,0.630585,South
21-551,U/N Reef,152.0556488,-21.96060562,2016,1,0.488341,South
21-556,Gannett Cay Reef,152.4773865,-21.98163605,2016,1,0.621645,South
21-560,U/N Reef,152.5397949,-21.66206551,2016,1,0.603479,South
21-562,Turner Reef,152.5587616,-21.71955299,2016,1,0.65461,South
21-565,Bills Reef,152.5930176,-21.78662682,2016,0,0.808006,South
21-566,Blu-Lion Reef,152.6274567,-21.82133293,2016,0,0.814638,South
21-570,Triangle Reef,152.6355743,-21.84602356,2016,1,0.814638,South
21-575,Heart Reef,152.6570587,-21.89438248,2016,1,0.643682,South
21-579,Hill Reef,152.672348,-21.91166115,2016,1,0.625634,South
21-582,Beacon Reef,152.6879273,-21.93577385,2016,0,0.625634,South
21-586,Follett Reef,152.701416,-21.96721268,2016,1,0.46457,South
21-591,U/N Reef,150.3724213,-21.02275085,2016,1,1.778472,South
21-674,U/N Reef,151.9261627,-21.80414963,2016,1,0.475773,South
21-761,U/N Reef,152.3756867,-21.86188126,2016,3,0.627231,South
22-084,U/N Reef,152.4649658,-21.99973488,2016,1,0.621645,South
22-090,Chesterman Reef,152.4287415,-22.04010582,2016,1,0.627491,South
22-092,U/N Reef,152.4773712,-22.07732201,2016,2,0.477148,South
22-103,Half Moon Reef,152.72612,-22.01127243,2016,1,0.318215,South
22-106,U/N Reef,152.7378388,-22.05660439,2016,1,0.315382,South
22-111,U/N Reef,152.5220642,-22.07334137,2016,1,0.468496,South
22-115,U/N Reef,152.5335846,-22.10583496,2016,1,0.47162,South
